,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
18,2018-06-19,513.3166703283181,-1091.3357312585301,1916.8660058346225,513.3166703283181,513.3166703283181,-136.87552756605356,-136.87552756605356,-136.87552756605356,70.08138268560809,70.08138268560809,70.08138268560809,-206.95691025166167,-206.95691025166167,-206.95691025166167,0.0,0.0,0.0,376.4411427622645
19,2018-06-20,513.8822482476062,-945.9629982762265,1978.2479423835946,513.8822482476062,513.8822482476062,-54.307137222939666,-54.307137222939666,-54.307137222939666,132.5380601194821,132.5380601194821,132.5380601194821,-186.84519734242178,-186.84519734242178,-186.84519734242178,0.0,0.0,0.0,459.5751110246665
20,2018-06-21,514.4478261668944,-896.6373118970836,1954.8989342604239,514.4478261668944,514.4478261668944,95.8852531478215,95.8852531478215,95.8852531478215,253.93818785852542,253.93818785852542,253.93818785852542,-158.0529347107039,-158.0529347107039,-158.0529347107039,0.0,0.0,0.0,610.3330793147159
21,2018-06-22,515.0134040861826,-821.361713831902,2075.9911681520052,515.0134040861826,515.0134040861826,57.07417493463598,57.07417493463598,57.07417493463598,179.01057401137805,179.01057401137805,179.01057401137805,-121.93639907674209,-121.93639907674209,-121.93639907674209,0.0,0.0,0.0,572.0875790208186
22,2018-06-23,515.5789820054708,-1411.5242504778885,1680.0195704677612,515.5789820054708,515.5789820054708,-369.74349454721033,-369.74349454721033,-369.74349454721033,-289.7402608344656,-289.7402608344656,-289.7402608344656,-80.00323371274476,-80.00323371274476,-80.00323371274476,0.0,0.0,0.0,145.8354874582605
23,2018-06-24,516.1445599247589,-1232.44195059798,1689.6725063642061,516.1445599247589,516.1445599247589,-333.1622320973276,-333.1622320973276,-333.1622320973276,-299.29389255516435,-299.29389255516435,-299.29389255516435,-33.868339542163255,-33.868339542163255,-33.868339542163255,0.0,0.0,0.0,182.98232782743133
24,2018-06-25,516.710137844047,-938.6287841499561,1933.1827014692508,516.710137844047,516.710137844047,-31.74181156688705,-31.74181156688705,-31.74181156688705,-46.53405128622193,-46.53405128622193,-46.53405128622193,14.792239719334878,14.792239719334878,14.792239719334878,0.0,0.0,0.0,484.96832627716
25,2018-06-26,517.2757157633353,-645.0233114108528,2145.5189271070067,517.2757157633353,517.2757157633353,134.36950744479842,134.36950744479842,134.36950744479842,70.08138268556331,70.08138268556331,70.08138268556331,64.2881247592351,64.2881247592351,64.2881247592351,0.0,0.0,0.0,651.6452232081336
26,2018-06-27,517.8412936826234,-785.6360203425214,2229.857088594909,517.8412936826234,517.8412936826234,245.4988460668175,245.4988460668175,245.4988460668175,132.53806011943934,132.53806011943934,132.53806011943934,112.96078594737818,112.96078594737818,112.96078594737818,0.0,0.0,0.0,763.3401397494408
27,2018-06-28,518.4068716019116,-494.0603677813151,2429.2633345597205,518.4068716019116,518.4068716019116,413.1660172025,413.1660172025,413.1660172025,253.93818785868442,253.93818785868442,253.93818785868442,159.22782934381553,159.22782934381553,159.22782934381553,0.0,0.0,0.0,931.5728888044116
28,2018-06-29,518.9724495211997,-583.0275013458777,2238.4970262378893,518.9724495211997,518.9724495211997,380.63475311475094,380.63475311475094,380.63475311475094,179.01057401187188,179.01057401187188,179.01057401187188,201.624179102879,201.624179102879,201.624179102879,0.0,0.0,0.0,899.6072026359507
29,2018-06-30,519.5380274404879,-962.6260188327385,1857.8862420573942,519.5380274404879,519.5380274404879,-50.90120225877153,-50.90120225877153,-50.90120225877153,-289.7402608340996,-289.7402608340996,-289.7402608340996,238.83905857532807,238.83905857532807,238.83905857532807,0.0,0.0,0.0,468.63682518171635
30,2018-07-01,520.1036053597761,-899.8519689946368,2046.7106517372467,520.1036053597761,520.1036053597761,-29.546083322105847,-29.546083322105847,-29.546083322105847,-299.2938925551998,-299.2938925551998,-299.2938925551998,269.747809233094,269.747809233094,269.747809233094,0.0,0.0,0.0,490.55752203767025
31,2018-07-02,520.6691835526844,-745.2992156921783,2158.9003587384977,520.6691835526844,520.6691835526844,246.90369798426596,246.90369798426596,246.90369798426596,-46.5340512859931,-46.5340512859931,-46.5340512859931,293.4377492702591,293.4377492702591,293.4377492702591,0.0,0.0,0.0,767.5728815369504
32,2018-07-03,521.2347617455927,-604.6477567619331,2332.698154647306,521.2347617455927,521.2347617455927,379.3088400237588,379.3088400237588,379.3088400237588,70.0813826855185,70.0813826855185,70.0813826855185,309.22745733824036,309.22745733824036,309.22745733824036,0.0,0.0,0.0,900.5436017693514
33,2018-07-04,521.8003399385011,-433.72716945466533,2483.702837278622,521.8003399385011,521.8003399385011,449.2171259292415,449.2171259292415,449.2171259292415,132.53806011957795,132.53806011957795,132.53806011957795,316.6790658096635,316.6790658096635,316.6790658096635,0.0,0.0,0.0,971.0174658677427
34,2018-07-05,522.3659181314094,-296.3566440759748,2620.349091233693,522.3659181314094,522.3659181314094,569.5415440864418,569.5415440864418,569.5415440864418,253.93818785842012,253.93818785842012,253.93818785842012,315.60335622802177,315.60335622802177,315.60335622802177,0.0,0.0,0.0,1091.9074622178514
35,2018-07-06,522.9314963243178,-382.7439403802313,2509.1956814672067,522.9314963243178,522.9314963243178,485.0682350429435,485.0682350429435,485.0682350429435,179.01057401158852,179.01057401158852,179.01057401158852,306.057661031355,306.057661031355,306.057661031355,0.0,0.0,0.0,1007.9997313672613
36,2018-07-07,523.4970745172261,-946.7131783167254,2035.5490171981862,523.4970745172261,523.4970745172261,-1.4034768593186897,-1.4034768593186897,-1.4034768593186897,-289.74026083425343,-289.74026083425343,-289.74026083425343,288.33678397493475,288.33678397493475,288.33678397493475,0.0,0.0,0.0,522.0935976579074
37,2018-07-08,524.0626527101344,-1025.8530703220558,1857.8392298788585,524.0626527101344,524.0626527101344,-36.33654167675627,-36.33654167675627,-36.33654167675627,-299.2938925549347,-299.2938925549347,-299.2938925549347,262.95735087817843,262.95735087817843,262.95735087817843,0.0,0.0,0.0,487.7261110333782
38,2018-07-09,524.6282309030428,-775.8835243883518,2143.880715897207,524.6282309030428,524.6282309030428,184.10213530176765,184.10213530176765,184.10213530176765,-46.53405128596558,-46.53405128596558,-46.53405128596558,230.63618658773322,230.63618658773322,230.63618658773322,0.0,0.0,0.0,708.7303662048105
39,2018-07-10,525.1938090959512,-731.190046436631,2252.5528571285067,525.1938090959512,525.1938090959512,262.3448608643873,262.3448608643873,262.3448608643873,70.0813826854639,70.0813826854639,70.0813826854639,192.26347817892338,192.26347817892338,192.26347817892338,0.0,0.0,0.0,787.5386699603384
